date,stock_code,open,high,low,close,volume
2021-11-01,ASII,6025,6150,6025,6025,37254100
2021-11-02,ASII,6025,6100,5900,5900,25293400
2021-11-03,ASII,5900,6025,5825,5975,90495000
2021-11-04,ASII,5975,6075,5950,5975,41774200
2021-11-05,ASII,5975,5975,5850,5925,80775400
2021-11-08,ASII,5925,6000,5900,5925,23177300
2021-11-09,ASII,5925,5950,5850,5850,41112200
2021-11-10,ASII,5850,6250,5875,6175,104312600
2021-11-11,ASII,6175,6250,6150,6175,51111700
2021-11-12,ASII,6175,6225,6075,6150,26920800
2021-11-15,ASII,6150,6175,6050,6125,22148900
2021-11-16,ASII,6125,6250,6100,6175,42681000
2021-11-17,ASII,6175,6250,6175,6250,49120900
2021-11-18,ASII,6250,6250,6175,6200,29629900
2021-11-19,ASII,6200,6250,6200,6225,37505200
2021-11-22,ASII,6225,6375,6125,6200,62612600
2021-11-23,ASII,6200,6300,6175,6250,31557400
2021-11-24,ASII,6250,6275,6200,6225,25645300
2021-11-25,ASII,6225,6300,6175,6225,32763500
2021-11-26,ASII,6225,6225,5875,5900,93634100
2021-11-29,ASII,5900,6000,5750,5975,87367400
2021-11-30,ASII,5975,5975,5750,5775,97592700
2021-12-01,ASII,5775,5850,5625,5650,102412800
2021-12-02,ASII,5650,5875,5600,5850,48422300
2021-12-03,ASII,5850,5925,5725,5750,31882900
2021-12-06,ASII,5750,5800,5650,5650,53112400
2021-12-07,ASII,5650,5925,5700,5925,39679500
2021-12-08,ASII,5925,5950,5775,5800,44189500
2021-12-09,ASII,5800,6000,5800,6000,35386900
2021-12-10,ASII,6000,5950,5800,5925,55629400
2021-12-13,ASII,5925,5975,5875,5900,30655800
2021-12-14,ASII,5900,5925,5850,5875,17233700
2021-12-15,ASII,5875,6050,5875,6000,51113700
2021-12-16,ASII,6000,6050,5800,5800,56929600
2021-12-17,ASII,5800,5825,5725,5800,55854900
2021-12-20,ASII,5800,5775,5675,5675,26290000
2021-12-21,ASII,5675,5750,5650,5650,29127800
2021-12-22,ASII,5650,5775,5625,5625,33727100
2021-12-23,ASII,5625,5750,5625,5725,21744100
2021-12-24,ASII,5725,5750,5650,5675,16203800
2021-12-27,ASII,5675,5750,5650,5675,20426700
2021-12-28,ASII,5675,5750,5650,5725,21833300
2021-12-29,ASII,5725,5775,5675,5750,14260000
2021-12-30,ASII,5750,5775,5700,5700,17144000
2022-01-03,ASII,5700,5750,5625,5725,27052300
2022-01-04,ASII,5725,5875,5725,5775,29770700
2022-01-05,ASII,5775,5775,5550,5575,50423900
2022-01-06,ASII,5575,5675,5575,5675,32155800
2022-01-07,ASII,5675,5750,5650,5700,25014800
2022-01-10,ASII,5700,5725,5650,5650,15379400
2022-01-11,ASII,5650,5700,5650,5700,21800300
2022-01-12,ASII,5700,5725,5650,5725,21283700
2022-01-13,ASII,5725,5775,5675,5775,18618100
2022-01-14,ASII,5775,5800,5700,5725,17719100
2022-01-17,ASII,5725,5775,5650,5675,15859100
2022-01-18,ASII,5675,5725,5575,5650,28165300
2022-01-19,ASII,5650,5675,5575,5600,38051800
2022-01-20,ASII,5600,5625,5500,5525,46564600
2022-01-21,ASII,5525,5625,5500,5600,40709600
2022-01-24,ASII,5600,5625,5525,5525,27127800
2022-01-25,ASII,5525,5500,5375,5450,56709200
2022-01-26,ASII,5450,5500,5425,5450,27985700
2022-01-27,ASII,5450,5525,5400,5475,34574800
2022-01-28,ASII,5475,5525,5450,5475,27378500
2022-01-31,ASII,5475,5550,5450,5475,32006300
2022-02-02,ASII,5475,5525,5425,5500,33450400
