date,stock_code,open,high,low,close,volume
2022-03-24,BBCA,7900,7950,7800,7925,95245100
2022-03-25,BBCA,7925,7950,7900,7950,85101200
2022-03-28,BBCA,7950,7900,7800,7900,83911500
2022-03-29,BBCA,7900,7900,7825,7850,62180600
2022-03-30,BBCA,7850,7900,7825,7875,71430600
2022-03-31,BBCA,7875,8000,7875,7975,112691900
2022-04-01,BBCA,7975,8075,7850,7925,105575400
2022-04-04,BBCA,7925,7925,7825,7900,57321200
2022-04-05,BBCA,7900,7900,7850,7900,48528300
2022-04-06,BBCA,7900,7850,7750,7750,119263000
2022-04-07,BBCA,7750,7825,7700,7750,68619400
2022-04-08,BBCA,7750,7875,7775,7850,69791600
2022-04-11,BBCA,7850,7875,7725,7725,62776200
2022-04-12,BBCA,7725,7800,7700,7800,73471300
2022-04-13,BBCA,7800,7850,7750,7800,57622100
2022-04-14,BBCA,7800,7800,7700,7700,93342900
2022-04-18,BBCA,7700,7725,7625,7700,68464700
2022-04-19,BBCA,7700,7700,7625,7625,98632000
2022-04-20,BBCA,7625,7725,7625,7650,124388800
2022-04-21,BBCA,7650,7925,7750,7925,129323400
2022-04-22,BBCA,7925,7925,7800,7875,85956100
2022-04-25,BBCA,7875,8000,7825,8000,91279600
2022-04-26,BBCA,8000,8125,7925,8125,128360900
2022-04-27,BBCA,8125,8200,8075,8200,89463100
2022-04-28,BBCA,8200,8250,8075,8125,133730600
2022-05-09,BBCA,8125,7900,7600,7600,456796600
2022-05-10,BBCA,7600,7600,7250,7525,268445700
2022-05-11,BBCA,7525,7700,7450,7650,156535200
2022-05-12,BBCA,7650,7550,7275,7275,240529600
2022-05-13,BBCA,7275,7475,7250,7325,212968600
2022-05-17,BBCA,7325,7475,7275,7400,159657600
2022-05-18,BBCA,7400,7575,7375,7575,153514300
2022-05-19,BBCA,7575,7475,7375,7450,140908900
2022-05-20,BBCA,7450,7475,7400,7400,86520200
2022-05-23,BBCA,7400,7475,7350,7375,71603500
2022-05-24,BBCA,7375,7475,7325,7350,108710800
2022-05-25,BBCA,7350,7450,7350,7375,76747400
2022-05-27,BBCA,7375,7575,7475,7575,84336900
2022-05-30,BBCA,7575,7600,7475,7575,105411400
2022-05-31,BBCA,7575,7750,7525,7750,286292700
2022-06-02,BBCA,7750,7675,7525,7575,149226300
2022-06-03,BBCA,7575,7675,7575,7600,80563100
2022-06-06,BBCA,7600,7575,7425,7450,81140300
2022-06-07,BBCA,7450,7475,7300,7375,129242500
2022-06-08,BBCA,7375,7600,7425,7600,108910500
2022-06-09,BBCA,7600,7575,7500,7500,107828300
2022-06-10,BBCA,7500,7450,7350,7350,111768600
2022-06-13,BBCA,7350,7400,7275,7350,85539500
2022-06-14,BBCA,7350,7400,7250,7400,80865100
2022-06-15,BBCA,7400,7375,7300,7325,130367100
